motif	factor
GM.5.0.Myb_SANT.0014	MYB
GM.5.0.GATA.0020	GATA1
GM.5.0.GATA.0020	GATA2
GM.5.0.bHLH.0092	MYF6
GM.5.0.bHLH.0092	MYF5
GM.5.0.SMAD.0018	SMAD4
GM.5.0.C2H2_ZF.0205	ZFP3
GM.5.0.Unknown.0101	RAD21
GM.5.0.THAP_finger.0005	THAP1
GM.5.0.Nuclear_receptor.0107	NR3C2
GM.5.0.Nuclear_receptor.0107	PGR
GM.5.0.Nuclear_receptor.0108	NR3C1
GM.5.0.GATA.0021	GATA1
GM.5.0.GATA.0021	GATA2
GM.5.0.C2H2_ZF.0206	ZIC5
GM.5.0.Homeodomain.0159	CDX4
GM.5.0.C2H2_ZF.0207	ZNF219
GM.5.0.Mixed.0079	RAD21
GM.5.0.Mixed.0079	CTCFL
GM.5.0.Mixed.0079	SMC3
GM.5.0.Mixed.0079	CTCF
GM.5.0.bZIP.0077	ATF4
GM.5.0.Unknown.0103	SMC3
GM.5.0.C2H2_ZF.0208	ZNF18
GM.5.0.Unknown.0104	NRF1
GM.5.0.Paired_box.0015	PAX5
GM.5.0.bHLH.0093	EBF1
GM.5.0.Ets.0035	ETS1
GM.5.0.STAT.0019	STAT1
GM.5.0.STAT.0019	STAT3
GM.5.0.bHLH.0094	HES4
GM.5.0.DM.0006	DMRTA2
GM.5.0.Unknown.0105	POLR3A
GM.5.0.Unknown.0105	GTF3C2
GM.5.0.Unknown.0105	POLR3G
GM.5.0.Homeodomain.0160	PDX1
GM.5.0.Unknown.0106	CBX5
GM.5.0.Unknown.0107	SIN3A
GM.5.0.Nuclear_receptor.0109	PPARGC1A
GM.5.0.Nuclear_receptor.0109	ESRRA
GM.5.0.Paired_box.0016	PAX5
GM.5.0.C2H2_ZF.0209	BCL11A
GM.5.0.Nuclear_receptor.0110	RARG
GM.5.0.MADS_box.0017	AP3
GM.5.0.bHLH.0095	HES4
GM.5.0.bHLH.0095	HES2
GM.5.0.Forkhead.0044	FOXD4L6
GM.5.0.Forkhead.0044	FOXD4L3
GM.5.0.Forkhead.0044	FOXF1A
GM.5.0.Forkhead.0044	FOXD4L1
GM.5.0.Forkhead.0044	FOXI3
GM.5.0.Forkhead.0044	FOXC1
GM.5.0.Forkhead.0044	FOXA1
GM.5.0.Forkhead.0044	KIAA0415
GM.5.0.Forkhead.0044	FOXD4
GM.5.0.Forkhead.0044	FOXD4L5
GM.5.0.Forkhead.0044	FOXD3
GM.5.0.Forkhead.0044	FOXD2
GM.5.0.Forkhead.0044	FOXK2
GM.5.0.Forkhead.0044	FOXB2
GM.5.0.Forkhead.0044	FOXE3
GM.5.0.Forkhead.0044	FOXE1
GM.5.0.Forkhead.0044	FOXF2
GM.5.0.Forkhead.0044	FOXI2
GM.5.0.Forkhead.0044	FOXA3
GM.5.0.Forkhead.0044	FOXC2
GM.5.0.Forkhead.0044	FOXL2
GM.5.0.Forkhead.0044	FOXS1
GM.5.0.Forkhead.0044	FOXQ1
GM.5.0.Forkhead.0044	FOXI1
GM.5.0.bZIP.0078	JUN
GM.5.0.CUT_Homeodomain.0010	ONECUT2
GM.5.0.CUT_Homeodomain.0010	ONECUT1
GM.5.0.CUT_Homeodomain.0010	ONECUT3
GM.5.0.bHLH.0096	SREBF1
GM.5.0.Sox.0032	SOX8
GM.5.0.Sox.0032	SOX10
GM.5.0.Sox.0032	SOX9
GM.5.0.C2H2_ZF.0210	IKZF4
GM.5.0.C2H2_ZF.0210	IKZF1
GM.5.0.C2H2_ZF.0210	IKZF2
GM.5.0.ARID_BRIGHT.0003	ARID5A
GM.5.0.ARID_BRIGHT.0003	ARID5B
GM.5.0.Nuclear_receptor.0111	THRA
GM.5.0.Nuclear_receptor.0111	THRB
GM.5.0.Nuclear_receptor.0112	THRA
GM.5.0.C2H2_ZF.0211	REST
GM.5.0.Mixed.0080	PAX2
GM.5.0.bZIP.0079	FOS
GM.5.0.Homeodomain.0161	HDX
GM.5.0.GATA.0022	GATA3
GM.5.0.Ets.0036	GABPA
GM.5.0.bHLH.0097	MXI1
GM.5.0.bHLH.0097	MAX
GM.5.0.Homeodomain_POU.0016	POU3F2
GM.5.0.Nuclear_receptor.0113	ESR2
GM.5.0.Rel.0021	NFATC2
GM.5.0.Rel.0021	NFATC4
GM.5.0.Rel.0021	NFATC1
GM.5.0.Rel.0021	NFATC3
GM.5.0.GATA.0023	GATA3
GM.5.0.IRF.0016	IRF5
GM.5.0.Unknown.0113	POLR3A
GM.5.0.Unknown.0113	GTF3C2
GM.5.0.Unknown.0113	POLR3G
GM.5.0.bHLH.0098	TCF15
GM.5.0.bHLH.0098	TWIST2
GM.5.0.bHLH.0098	SCXA
GM.5.0.bHLH.0098	TWIST1
GM.5.0.bHLH.0098	SCX
GM.5.0.bHLH.0098	SCXB
GM.5.0.bZIP.0080	ATF3
GM.5.0.bZIP.0080	CREB1
GM.5.0.Ets.0037	ELF1
GM.5.0.Ets.0037	ELK4
GM.5.0.Ets.0037	GABPA
GM.5.0.Ets.0038	ETV5
GM.5.0.Ets.0038	FEV
GM.5.0.Ets.0038	ETV2
GM.5.0.Ets.0038	ENSMUSG00000044690
GM.5.0.Ets.0038	ETS2
GM.5.0.Forkhead.0045	FOXD4L6
GM.5.0.Forkhead.0045	FOXJ2
GM.5.0.Forkhead.0045	FOXD4L3
GM.5.0.Forkhead.0045	FOXF1A
GM.5.0.Forkhead.0045	FOXN3
GM.5.0.Forkhead.0045	FOXD4L1
GM.5.0.Forkhead.0045	FOXI3
GM.5.0.Forkhead.0045	FOXA1
GM.5.0.Forkhead.0045	KIAA0415
GM.5.0.Forkhead.0045	FOXD4
GM.5.0.Forkhead.0045	FOXD4L5
GM.5.0.Forkhead.0045	FOXD3
GM.5.0.Forkhead.0045	FOXD2
GM.5.0.Forkhead.0045	FOXJ3
GM.5.0.Forkhead.0045	FOXK2
GM.5.0.Forkhead.0045	FOXB2
GM.5.0.Forkhead.0045	FOXE3
GM.5.0.Forkhead.0045	FOXE1
GM.5.0.Forkhead.0045	ENSMUSG00000090020
GM.5.0.Forkhead.0045	FOXF2
GM.5.0.Forkhead.0045	FOXI2
GM.5.0.Forkhead.0045	FOXA3
GM.5.0.Forkhead.0045	FOXL2
GM.5.0.Forkhead.0045	FOXS1
GM.5.0.Forkhead.0045	FOXN2
GM.5.0.Forkhead.0045	FOXI1
GM.5.0.Homeodomain.0162	HOXA7
GM.5.0.Homeodomain.0162	HOXA6
GM.5.0.Homeodomain.0162	HOXD4
GM.5.0.Homeodomain.0162	HOXC5
GM.5.0.Homeodomain.0162	AC012531.1
GM.5.0.Homeodomain.0162	HOXD3
GM.5.0.Homeodomain.0162	HOXB4
GM.5.0.Sox.0033	SOX8
GM.5.0.C2H2_ZF.0212	EGR1
GM.5.0.Rel.0022	NFATC2
GM.5.0.Rel.0022	NFATC4
GM.5.0.Rel.0022	NFATC1
GM.5.0.Rel.0022	NFATC3
GM.5.0.Homeodomain.0163	HOXA6
GM.5.0.Homeodomain.0163	HOXD4
GM.5.0.Homeodomain.0163	HOXC5
GM.5.0.Homeodomain.0163	AC012531.1
GM.5.0.Homeodomain.0163	HOXD3
GM.5.0.Homeodomain.0163	HOXB4
GM.5.0.Homeodomain.0163	HOXC6
GM.5.0.Homeodomain.0164	SIX5
GM.5.0.Homeodomain.0165	PROP1
GM.5.0.Forkhead.0046	FOXD4L6
GM.5.0.Forkhead.0046	FOXD4L3
GM.5.0.Forkhead.0046	FOXF1A
GM.5.0.Forkhead.0046	FOXN3
GM.5.0.Forkhead.0046	FOXD4L1
GM.5.0.Forkhead.0046	FOXI3
GM.5.0.Forkhead.0046	FOXA1
GM.5.0.Forkhead.0046	KIAA0415
GM.5.0.Forkhead.0046	FOXD4
GM.5.0.Forkhead.0046	FOXD4L5
GM.5.0.Forkhead.0046	FOXD3
GM.5.0.Forkhead.0046	FOXD2
GM.5.0.Forkhead.0046	FOXJ3
GM.5.0.Forkhead.0046	FOXK2
GM.5.0.Forkhead.0046	FOXB2
GM.5.0.Forkhead.0046	FOXE3
GM.5.0.Forkhead.0046	FOXE1
GM.5.0.Forkhead.0046	ENSMUSG00000090020
GM.5.0.Forkhead.0046	FOXF2
GM.5.0.Forkhead.0046	FOXI2
GM.5.0.Forkhead.0046	FOXA3
GM.5.0.Forkhead.0046	FOXL2
GM.5.0.Forkhead.0046	FOXS1
GM.5.0.Forkhead.0046	FOXN2
GM.5.0.Forkhead.0046	FOXI1
GM.5.0.THAP_finger.0006	THAP1
GM.5.0.bHLH.0099	BHLHE40
GM.5.0.MADS_box.0018	SRF
GM.5.0.Prospero.0001	PROX1
GM.5.0.C2H2_ZF.0213	KLF5
GM.5.0.C2H2_ZF.0213	KLF8
GM.5.0.C2H2_ZF.0213	KLF3
GM.5.0.C2H2_ZF.0213	KLF6
GM.5.0.C2H2_ZF.0213	KLF7
GM.5.0.IRF.0017	IRF4
GM.5.0.Mixed.0081	TCF7L2
GM.5.0.bHLH.0100	MLXIPL
GM.5.0.p53.0008	TP53
GM.5.0.Forkhead.0047	FOXD4L6
GM.5.0.Forkhead.0047	FOXD4L3
GM.5.0.Forkhead.0047	FOXF1A
GM.5.0.Forkhead.0047	FOXB1
GM.5.0.Forkhead.0047	FOXD4L1
GM.5.0.Forkhead.0047	FOXI3
GM.5.0.Forkhead.0047	FOXA1
GM.5.0.Forkhead.0047	KIAA0415
GM.5.0.Forkhead.0047	FOXD4
GM.5.0.Forkhead.0047	FOXD4L5
GM.5.0.Forkhead.0047	FOXD3
GM.5.0.Forkhead.0047	FOXD2
GM.5.0.Forkhead.0047	FOXK2
GM.5.0.Forkhead.0047	FOXB2
GM.5.0.Forkhead.0047	FOXE3
GM.5.0.Forkhead.0047	FOXE1
GM.5.0.Forkhead.0047	FOXF2
GM.5.0.Forkhead.0047	FOXI2
GM.5.0.Forkhead.0047	FOXA3
GM.5.0.Forkhead.0047	FOXL2
GM.5.0.Forkhead.0047	FOXS1
GM.5.0.Forkhead.0047	FOXQ1
GM.5.0.Forkhead.0047	FOXI1
GM.5.0.Ets.0039	ELF1
GM.5.0.Unknown.0116	BCLAF1
GM.5.0.Unknown.0117	BCL3
GM.5.0.Unknown.0118	HDAC2
GM.5.0.Ets.0040	ETV6
GM.5.0.bZIP.0081	TEF
GM.5.0.bHLH.0101	MYC
GM.5.0.HSF.0007	HSFY2
GM.5.0.HSF.0007	HSFY1
GM.5.0.SMAD.0019	SMAD3
GM.5.0.Mixed.0082	POU5F1
GM.5.0.Mixed.0082	NANOG
GM.5.0.C2H2_ZF.0214	ZNF691
GM.5.0.C2H2_ZF.0214	ZFP691
GM.5.0.C2H2_ZF.0215	WT1
GM.5.0.bZIP.0082	JUN
GM.5.0.Unknown.0122	PBX
GM.5.0.C2H2_ZF.0216	ZNF329
GM.5.0.bHLH.0102	FERD3L
GM.5.0.bHLH.0102	PTF1A
GM.5.0.Homeodomain.0166	PKNOX1
GM.5.0.Forkhead.0048	FOXP3
GM.5.0.bZIP.0083	CEBPA
GM.5.0.bZIP.0083	CEBP
GM.5.0.Mixed.0083	PAX2
GM.5.0.C2H2_ZF.0217	GLI1
GM.5.0.C2H2_ZF.0217	GLI3
GM.5.0.C2H2_ZF.0217	GLI2
GM.5.0.Homeodomain.0167	NANOG
GM.5.0.Unknown.0123	RAD21
GM.5.0.bZIP.0084	ATF3
GM.5.0.Unknown.0124	HLTF
GM.5.0.Unknown.0125	STAT
GM.5.0.Paired_box.0017	PAX5
GM.5.0.Mixed.0084	MBD1
GM.5.0.Mixed.0085	POU6F1
GM.5.0.Forkhead.0049	FOXD4L6
GM.5.0.Forkhead.0049	FOXD4L3
GM.5.0.Forkhead.0049	FOXF1A
GM.5.0.Forkhead.0049	FOXD4L1
GM.5.0.Forkhead.0049	FOXI3
GM.5.0.Forkhead.0049	FOXA1
GM.5.0.Forkhead.0049	KIAA0415
GM.5.0.Forkhead.0049	FOXD4
GM.5.0.Forkhead.0049	FOXD4L5
GM.5.0.Forkhead.0049	FOXD3
GM.5.0.Forkhead.0049	FOXD2
GM.5.0.Forkhead.0049	FOXK2
GM.5.0.Forkhead.0049	FOXB2
GM.5.0.Forkhead.0049	FOXE3
GM.5.0.Forkhead.0049	FOXE1
GM.5.0.Forkhead.0049	FOXF2
GM.5.0.Forkhead.0049	FOXI2
GM.5.0.Forkhead.0049	FOXA3
GM.5.0.Forkhead.0049	FOXL2
GM.5.0.Forkhead.0049	FOXS1
GM.5.0.Forkhead.0049	FOXQ1
GM.5.0.Forkhead.0049	FOXI1
GM.5.0.C2H2_ZF.0218	SP1
GM.5.0.Nuclear_receptor.0114	NR2F2
GM.5.0.Nuclear_receptor.0115	NR2F6
GM.5.0.Grainyhead.0008	TFCP2
GM.5.0.bHLH.0103	BHLHE40
GM.5.0.Mixed.0086	RDBP
GM.5.0.Mixed.0086	TBP
GM.5.0.Mixed.0086	POLR2A
GM.5.0.Mixed.0086	TAF1
GM.5.0.Mixed.0087	RAD21
GM.5.0.Mixed.0087	CTCFL
GM.5.0.Mixed.0087	SMC3
GM.5.0.Mixed.0087	CTCF
GM.5.0.Rel.0023	NFKB2
GM.5.0.Myb_SANT.0015	SMARCA5
GM.5.0.Homeodomain.0168	NKX2-5
GM.5.0.Nuclear_receptor.0116	ESR1
GM.5.0.bHLH.0104	USF2
GM.5.0.bHLH.0104	USF1
GM.5.0.STAT.0020	STAT3
GM.5.0.RFX.0010	RFX8
GM.5.0.RFX.0010	RFX5
GM.5.0.RFX.0010	RFX7
GM.5.0.RFX.0010	RFX1
GM.5.0.RFX.0010	RFX6
GM.5.0.Nuclear_receptor.0117	NR5A2
GM.5.0.Nuclear_receptor.0117	NR5A1
GM.5.0.Nuclear_receptor.0118	NR1I2
GM.5.0.Nuclear_receptor.0118	NR1I3
GM.5.0.Unknown.0128	GTF3C2
GM.5.0.IRF.0018	IRF1
GM.5.0.RFX.0011	RFX1
GM.5.0.C2H2_ZF.0219	ZNF274
GM.5.0.bHLH.0105	USF2
GM.5.0.Nuclear_receptor.0119	PPARG
GM.5.0.Nuclear_receptor.0119	PPARA
GM.5.0.Nuclear_receptor.0119	PPARD
GM.5.0.Sox.0034	SOX10
GM.5.0.STAT.0021	STAT4
GM.5.0.bZIP.0085	FOSB
GM.5.0.bZIP.0085	FOSL1
GM.5.0.bZIP.0085	FOS
GM.5.0.Homeodomain.0169	LHX4
GM.5.0.Homeodomain.0169	LHX1
GM.5.0.Homeodomain.0169	LHX5
GM.5.0.Homeodomain.0169	LHX3
GM.5.0.RFX.0012	RFX5
GM.5.0.C2H2_ZF.0220	ZNF770
GM.5.0.bHLH.0106	LYL1
GM.5.0.Unknown.0133	ZSCAN31
GM.5.0.C2H2_ZF.0221	CTCF
GM.5.0.Unknown.0134	ZSCAN26
GM.5.0.C2H2_ZF.0222	ZFP282
GM.5.0.C2H2_ZF.0222	ZNF282
GM.5.0.C2H2_ZF_Homeodomain.0004	ZEB1
GM.5.0.C2H2_ZF_Homeodomain.0004	TCF4
GM.5.0.bHLH.0107	AHR
GM.5.0.bHLH.0107	ARNT
GM.5.0.bHLH.0108	FERD3L
GM.5.0.bHLH.0108	PTF1A
GM.5.0.C2H2_ZF.0223	EGR4
GM.5.0.bZIP.0086	MAF
GM.5.0.Unknown.0135	CACD
GM.5.0.C2H2_ZF.0224	YY1
GM.5.0.C2H2_ZF.0224	MBTPS2
GM.5.0.bHLH.0109	EBF1
GM.5.0.Paired_box.0018	PAX9
GM.5.0.Paired_box.0018	PAX1
GM.5.0.Paired_box.0018	PAX5
GM.5.0.Paired_box.0018	PAX8
GM.5.0.bHLH.0110	TFAP4
GM.5.0.C2H2_ZF.0225	ZNF768
GM.5.0.C2H2_ZF.0226	SP8
GM.5.0.C2H2_ZF.0226	SP5
GM.5.0.C2H2_ZF.0226	SP9
GM.5.0.C2H2_ZF.0226	SP3
GM.5.0.Sox.0035	SOX14
GM.5.0.Sox.0035	SOX2
GM.5.0.Sox.0035	SOX1
GM.5.0.Sox.0035	SOX15
GM.5.0.Sox.0035	SRY
GM.5.0.Sox.0035	ENSMUSG00000079994
GM.5.0.bHLH.0111	AHR
GM.5.0.bHLH.0111	ARNT
GM.5.0.Ets.0041	ELF1
GM.5.0.Ets.0041	ELK4
GM.5.0.Ets.0041	GABPA
GM.5.0.Unknown.0138	PTEN
GM.5.0.C2H2_ZF.0227	ZNF317
GM.5.0.bHLH.0112	EBF1
GM.5.0.bHLH.0113	NPAS4
GM.5.0.HSF.0008	HSF1
GM.5.0.CUT_Homeodomain.0011	CUX1
GM.5.0.CUT_Homeodomain.0011	CUX2
GM.5.0.Mixed.0088	RAD21
GM.5.0.Mixed.0088	CTCF
GM.5.0.Ets.0042	SPIC
GM.5.0.Ets.0042	SPIB
GM.5.0.Homeodomain.0170	EN1
GM.5.0.Homeodomain.0171	HESX1
GM.5.0.Homeodomain.0171	LHX9
GM.5.0.C2H2_ZF.0228	KLF7
GM.5.0.Homeodomain.0172	NKX2-1
GM.5.0.Homeodomain.0172	NKX2-4
GM.5.0.T-box.0021	TBX10
GM.5.0.T-box.0021	TBX1
GM.5.0.C2H2_ZF.0229	ZNF708
GM.5.0.Nuclear_receptor.0120	THRA
GM.5.0.Nuclear_receptor.0120	THRB
GM.5.0.Nuclear_receptor.0121	GRE
GM.5.0.Nuclear_receptor.0121	NR3C1
GM.5.0.Nuclear_receptor.0121	PR
GM.5.0.Nuclear_receptor.0121	PGR
GM.5.0.bHLH.0114	MYC
GM.5.0.C2H2_ZF.0230	ZNF547
GM.5.0.Nuclear_receptor.0122	NR3C1
GM.5.0.GATA.0024	GATA3
GM.5.0.bHLH.0115	TCF15
GM.5.0.bHLH.0115	OLIG2
GM.5.0.bHLH.0115	TWIST2
GM.5.0.bHLH.0115	SCXA
GM.5.0.bHLH.0115	TWIST1
GM.5.0.bHLH.0115	SCX
GM.5.0.bHLH.0115	BHLHE22
GM.5.0.bHLH.0115	TAL2
GM.5.0.bHLH.0115	OLIG1
GM.5.0.bHLH.0115	SCXB
GM.5.0.bHLH.0115	BHLHE23
GM.5.0.C2H2_ZF.0231	MAZ
GM.5.0.C2H2_ZF.0232	EGR1
GM.5.0.C2H2_ZF.0233	ZNF324
GM.5.0.bZIP.0087	MAFF
GM.5.0.bZIP.0087	MAFK
GM.5.0.Homeodomain.0173	NKX6-2
GM.5.0.Homeodomain.0173	NP_083278.1
GM.5.0.Homeodomain.0173	NKX6-1
GM.5.0.Homeodomain.0173	NKX6-3
GM.5.0.C2H2_ZF.0234	ZNF121
GM.5.0.bHLH.0116	HAND1
GM.5.0.bHLH.0116	HAND2
GM.5.0.C2H2_ZF.0235	ZBTB7C
GM.5.0.C2H2_ZF.0235	ZBTB7A
GM.5.0.Homeodomain.0174	MEIS3
GM.5.0.Homeodomain.0174	MEIS1
GM.5.0.Homeodomain.0174	PKNOX2
GM.5.0.Homeodomain.0174	PKNOX1
GM.5.0.Homeodomain.0174	TGIF1
GM.5.0.Homeodomain.0174	TGIF2
GM.5.0.p53.0009	TRP53
GM.5.0.p53.0009	TP53
GM.5.0.GATA.0025	GATA2
GM.5.0.Unknown.0141	ITGB2
GM.5.0.C2H2_ZF.0236	REST
GM.5.0.Nuclear_receptor.0123	HNF4
GM.5.0.bHLH.0117	MYC
GM.5.0.MADS_box.0019	MEF2C
GM.5.0.C2H2_ZF.0237	PATZ1
GM.5.0.bZIP.0088	CEBPB
GM.5.0.ARID_BRIGHT.0004	ARID5A
GM.5.0.ARID_BRIGHT.0004	ARID5B
GM.5.0.C2H2_ZF.0238	ZNF250
GM.5.0.C2H2_ZF.0239	IKZF3
GM.5.0.C2H2_ZF.0239	IKZF1
GM.5.0.C2H2_ZF.0239	IKZF4
GM.5.0.Unknown.0142	EBNA1
GM.5.0.C2H2_ZF.0240	ZNF274
GM.5.0.Paired_box.0019	PAX5
GM.5.0.MADS_box.0020	MEF2C
GM.5.0.MADS_box.0020	MEF2A
GM.5.0.MADS_box.0020	MEF2D
GM.5.0.MADS_box.0020	AC002126.6
GM.5.0.C2H2_ZF.0241	SP1
GM.5.0.bHLH.0118	TCF15
GM.5.0.bHLH.0118	NHLH2
GM.5.0.bHLH.0118	TAL2
GM.5.0.bHLH.0118	TAL1
GM.5.0.bHLH.0118	NHLH1
GM.5.0.bHLH.0118	LYL1
GM.5.0.Forkhead.0050	FOXD4L6
GM.5.0.Forkhead.0050	FOXD4L3
GM.5.0.Forkhead.0050	FOXF1A
GM.5.0.Forkhead.0050	FOXD4L1
GM.5.0.Forkhead.0050	FOXI3
GM.5.0.Forkhead.0050	FOXA1
GM.5.0.Forkhead.0050	KIAA0415
GM.5.0.Forkhead.0050	FOXD4
GM.5.0.Forkhead.0050	FOXD4L5
GM.5.0.Forkhead.0050	FOXD3
GM.5.0.Forkhead.0050	FOXD2
GM.5.0.Forkhead.0050	FOXK2
GM.5.0.Forkhead.0050	FOXB2
GM.5.0.Forkhead.0050	FOXE3
GM.5.0.Forkhead.0050	FOXE1
GM.5.0.Forkhead.0050	FOXF2
GM.5.0.Forkhead.0050	FOXI2
GM.5.0.Forkhead.0050	FOXA3
GM.5.0.Forkhead.0050	FOXC2
GM.5.0.Forkhead.0050	FOXL2
GM.5.0.Forkhead.0050	FOXS1
GM.5.0.Forkhead.0050	FOXQ1
GM.5.0.Forkhead.0050	FOXI1
GM.5.0.Mixed.0089	PAX4
GM.5.0.STAT.0022	STAT6
GM.5.0.Homeodomain.0175	SIX1
GM.5.0.Homeodomain.0175	SIX6
GM.5.0.Homeodomain.0175	SIX2
GM.5.0.Homeodomain.0175	SIX3
GM.5.0.C2H2_ZF.0242	ZNF502
GM.5.0.Unknown.0146	FUBP1
GM.5.0.C2H2_ZF.0243	ZBTB7A
GM.5.0.RFX.0013	RFX8
GM.5.0.RFX.0013	RFX5
GM.5.0.RFX.0013	RFX7
GM.5.0.RFX.0013	RFX1
GM.5.0.RFX.0013	RFX6
GM.5.0.C2H2_ZF.0244	YY1
GM.5.0.C2H2_ZF.0244	MBTPS2
GM.5.0.bHLH.0119	SREBF1
GM.5.0.Forkhead.0051	FOXD4L6
GM.5.0.Forkhead.0051	FOXD4L3
GM.5.0.Forkhead.0051	FOXF1A
GM.5.0.Forkhead.0051	FOXD4L1
GM.5.0.Forkhead.0051	FOXI3
GM.5.0.Forkhead.0051	FOXC1
GM.5.0.Forkhead.0051	FOXA1
GM.5.0.Forkhead.0051	KIAA0415
GM.5.0.Forkhead.0051	FOXD4
GM.5.0.Forkhead.0051	FOXD4L5
GM.5.0.Forkhead.0051	FOXD3
GM.5.0.Forkhead.0051	FOXD2
GM.5.0.Forkhead.0051	FOXK2
GM.5.0.Forkhead.0051	FOXB2
GM.5.0.Forkhead.0051	FOXE3
GM.5.0.Forkhead.0051	FOXE1
GM.5.0.Forkhead.0051	FOXF2
GM.5.0.Forkhead.0051	FOXI2
GM.5.0.Forkhead.0051	FOXA3
GM.5.0.Forkhead.0051	FOXL2
GM.5.0.Forkhead.0051	FOXS1
GM.5.0.Forkhead.0051	FOXQ1
GM.5.0.Forkhead.0051	FOXI1
GM.5.0.Mixed.0090	CUX1
GM.5.0.ARID_BRIGHT.0005	ARID3C
GM.5.0.ARID_BRIGHT.0005	ARID3B
GM.5.0.C2H2_ZF.0245	ZBTB7C
GM.5.0.C2H2_ZF.0245	ZBTB7B
GM.5.0.C2H2_ZF.0245	ZBTB7A
GM.5.0.C2H2_ZF.0246	CTCF
GM.5.0.Homeodomain.0176	HOXB9
GM.5.0.Homeodomain.0176	NP_032296.2
GM.5.0.Homeodomain.0176	HOXC9
GM.5.0.Forkhead.0052	FOXA2
GM.5.0.MBD.0003	MBD2
GM.5.0.bHLH.0120	TCF12
GM.5.0.C2H2_ZF.0247	REST
GM.5.0.Mixed.0091	CUX1
GM.5.0.Ets.0043	SPI1
GM.5.0.Mixed.0092	TCF7L2
GM.5.0.Homeodomain.0177	NKX2-3
GM.5.0.Homeodomain.0177	NKX2-2
GM.5.0.Homeodomain.0177	NKX2-6
GM.5.0.Homeodomain.0177	NKX2-4
GM.5.0.C2H2_ZF.0248	ZFP384
GM.5.0.C2H2_ZF.0248	ZNF384
GM.5.0.Mixed.0093	HBP1
GM.5.0.C2H2_ZF.0249	ZNF165
GM.5.0.bZIP.0089	ATF3
GM.5.0.bHLH.0121	NEUROG2
GM.5.0.bHLH.0121	NEUROD2
GM.5.0.bHLH.0121	NEUROG1
GM.5.0.bHLH.0121	NEUROD4
GM.5.0.bHLH.0121	NEUROG3
GM.5.0.bHLH.0121	NEUROD6
GM.5.0.bHLH.0121	NEUROD1
GM.5.0.STAT.0023	STAT1
GM.5.0.C2H2_ZF.0250	ZNF410
GM.5.0.bHLH.0122	MYC
GM.5.0.C2H2_ZF.0251	ZNF274
GM.5.0.bHLH.0123	MYOD1
GM.5.0.bHLH.0123	MYF5
GM.5.0.C2H2_ZF.0252	ZNF214
GM.5.0.TEA.0006	TEAD3
GM.5.0.TEA.0006	TEAD1
GM.5.0.Unknown.0152	FOX
GM.5.0.bZIP.0090	NFE2L1
GM.5.0.bZIP.0090	MAFG
GM.5.0.Homeodomain.0178	NKX2-5
GM.5.0.C2H2_ZF.0253	ZBTB48
GM.5.0.Homeodomain_POU.0017	POU6F2
GM.5.0.bZIP.0091	MAFB
GM.5.0.bZIP.0091	MAF
GM.5.0.bZIP.0091	MAFA
GM.5.0.Homeodomain.0179	TLX3
GM.5.0.Homeodomain.0179	TLX1
GM.5.0.Homeodomain.0180	HOXA6
GM.5.0.Homeodomain.0180	MEIS1
GM.5.0.Homeodomain.0180	NP_032296.2
GM.5.0.Homeodomain.0180	HOXB9
GM.5.0.Homeodomain.0180	HOXA9
GM.5.0.Homeodomain.0180	HOXC9
GM.5.0.Mixed.0094	RDBP
GM.5.0.Mixed.0094	TBP
GM.5.0.Mixed.0094	POLR2A
GM.5.0.Mixed.0094	TAF1
GM.5.0.Unknown.0154	CBFB
GM.5.0.Ndt80_PhoG.0001	C11ORF9
GM.5.0.Ndt80_PhoG.0001	GM239
GM.5.0.Unknown.0155	EP300
GM.5.0.IRF.0019	IRF4
GM.5.0.Unknown.0156	TAF1
GM.5.0.bHLH.0124	TCF12
GM.5.0.Unknown.0157	HDAC2
GM.5.0.Paired_box.0020	PAX8
GM.5.0.Paired_box.0020	PAX5
GM.5.0.Nuclear_receptor.0124	VDR
GM.5.0.C2H2_ZF.0254	CTCF
GM.5.0.bZIP.0092	BATF
GM.5.0.Unknown.0158	RAD21
GM.5.0.Unknown.0159	POLR3A
GM.5.0.Unknown.0159	GTF3C2
GM.5.0.Unknown.0159	POLR3G
GM.5.0.bHLH.0125	HEY1
GM.5.0.GATA.0026	GATA3
GM.5.0.C2H2_ZF.0255	REST
GM.5.0.GATA.0027	GATA2
GM.5.0.C2H2_ZF.0256	ZNF274
GM.5.0.bHLH.0126	SREBF1
GM.5.0.Mixed.0095	POU2F1
GM.5.0.T-box.0022	EOMES
GM.5.0.T-box.0022	TBX21
GM.5.0.Nuclear_receptor.0125	NR2C2
GM.5.0.SAND.0008	GMEB2
GM.5.0.Nuclear_receptor.0126	NR2C2
GM.5.0.Nuclear_receptor.0126	NR2F2
GM.5.0.Unknown.0160	TFAP2
GM.5.0.Homeodomain.0181	VENTX
GM.5.0.bHLH.0127	SREBF2
GM.5.0.RFX.0014	RFX5
GM.5.0.E2F.0020	E2F3
GM.5.0.C2H2_ZF.0257	ZKSCAN1
GM.5.0.Unknown.0162	BPTF
GM.5.0.C2H2_ZF.0258	YY1
GM.5.0.Paired_box.0021	PAX5
GM.5.0.C2H2_ZF.0259	GFI1
GM.5.0.SAND.0009	AIRE
GM.5.0.C2H2_ZF.0260	YY1
GM.5.0.C2H2_ZF.0261	ZBTB33
